counter	SMILES (prior)	SMILES (after) round trip:
207	Oc1ccc(c(c1)OC[C@H]1C=C(O)c2c3c1cc(Cl)c(c3c(c1c2cc(s1)Cl)O)C(=O)O)C	Oc1ccc(c(c1)OCC1C=C(O)c2c3c1cc(Cl)c(c3c(c1c2cc(s1)Cl)O)C(=O)O)C
208	C[C@H](CCCCOc1c(ccc(c1OC[C@@H](c1cccc(c1)Cl)O)C(=O)O)C(=O)O)O	CC(CCCCOc1c(ccc(c1OCC(c1cccc(c1)Cl)O)C(=O)O)C(=O)O)O
209	O=C(OC(=O)CCCCC(=O)O)/C=C\C/C=C\Cc1ccc2c(c1)cccc2C(=O)O	O=C(OC(=O)CCCCC(=O)O)C=CCC=CCc1ccc2c(c1)cccc2C(=O)O
210	CCCCC1=C(Cc2c([C@@H]1O)c(C(=O)O)c(cc2OC)F)C(=O)O	CCCCC1=C(Cc2c(C1O)c(C(=O)O)c(cc2OC)F)C(=O)O
211	Oc1cc2cccc(c2c(n1)C(=O)[C@H](C[C@@H](C(O)(C)C)Cc1c(O)[nH]nc1C)O)Cl	Oc1cc2cccc(c2c(n1)C(=O)C(CC(C(O)(C)C)Cc1c(O)[nH]nc1C)O)Cl
213	OCC1=C(O)Cc2c([C@@H]1NCC(=O)c1c(C(=O)O)c(O)nc3c1cccc3Cl)c(O)ccc2O	OCC1=C(O)Cc2c(C1NCC(=O)c1c(C(=O)O)c(O)nc3c1cccc3Cl)c(O)ccc2O
214	OC(=O)[C@H](c1ccc(c(c1)c1ccc([nH]1)C)C(=O)O)CC1=CC(=O)C=CC1=O	OC(=O)C(c1ccc(c(c1)c1ccc([nH]1)C)C(=O)O)CC1=CC(=O)C=CC1=O
215	CO[C@H](c1c2c(C)cc(cc2c(c2c1[nH]c1c2cccc1)C)O)CNCC(=O)O	COC(c1c2c(C)cc(cc2c(c2c1[nH]c1c2cccc1)C)O)CNCC(=O)O
216	COc1ccc2c(c1)C1=C(Nc3c([C@@H]1C=C2)cccn3)C(=O)OC	COc1ccc2c(c1)C1=C(Nc3c(C1C=C2)cccn3)C(=O)OC
217	OC(=O)/C=C/c1ccc(c(c1O)[C@@H](c1cc(C)c(cc1C)C(=O)O)F)C	OC(=O)C=Cc1ccc(c(c1O)C(c1cc(C)c(cc1C)C(=O)O)F)C
219	CCCC(c1cccc(c1[C@@H]1CCC[C@H](C1)O)[C@H](C/C=C\C)CCCCC(=O)O)(F)F	CCCC(c1cccc(c1C1CCCC(C1)O)C(CC=CC)CCCCC(=O)O)(F)F
220	COc1cc2c(O)ccc(c2c2c1c(C(=O)/C=C\C(=O)CC(=O)O)c(O)cc2O)C(=O)O	COc1cc2c(O)ccc(c2c2c1c(C(=O)C=CC(=O)CC(=O)O)c(O)cc2O)C(=O)O
222	ONC(=O)[C@@H](C(=O)NC(=O)c1cccc(c1)C(=O)O)C(=O)NC(=O)Nc1cccc(c1C(=O)O)F	ONC(=O)C(C(=O)NC(=O)c1cccc(c1)C(=O)O)C(=O)NC(=O)Nc1cccc(c1C(=O)O)F
224	CON=C(CC(=O)OC(=O)c1ccc(c(c1)/C=C\C(=O)O)C/C(=C\C)/C(=O)O)O	CON=C(CC(=O)OC(=O)c1ccc(c(c1)C=CC(=O)O)CC(=CC)C(=O)O)O
225	C/C=C/c1c(O)cc(c2c1cc[nH]2)OCC(=O)O	CC=Cc1c(O)cc(c2c1cc[nH]2)OCC(=O)O
227	COc1cccc(c1Cc1ccc(cc1[C@@H](/C=C\Cc1cncc(c1)O)O)NC(=O)CC(=O)O)O	COc1cccc(c1Cc1ccc(cc1C(C=CCc1cncc(c1)O)O)NC(=O)CC(=O)O)O
229	O=CNCC[C@H]1C=CCc2c1c(C)cc(c2c1cc(O)cc(c1)C(=O)O)OCC(C)C	O=CNCCC1C=CCc2c1c(C)cc(c2c1cc(O)cc(c1)C(=O)O)OCC(C)C
230	C/C=C(/C(=O)O)\Cc1cc(O)nc2c1c(C(=O)O)c(cc2)C(=O)O	CC=C(C(=O)O)Cc1cc(O)nc2c1c(C(=O)O)c(cc2)C(=O)O
232	OC(=O)c1ccc2c(c1)nc(cc2S(=O)(=O)O)n1cc2c(c1)CC=C[C@@H]2C	OC(=O)c1ccc2c(c1)nc(cc2S(=O)(=O)O)n1cc2c(c1)CC=CC2C
233	CS[C@@H](c1cc2cc(ccc2c(c1Nc1nc2c([nH]1)cc(cc2)I)O)CC(=O)O)Cl	CSC(c1cc2cc(ccc2c(c1Nc1nc2c([nH]1)cc(cc2)I)O)CC(=O)O)Cl
234	CCCCC[C@@](c1c(O)cccc1NC[C@H](C(=O)O)O)(O)C	CCCCCC(c1c(O)cccc1NCC(C(=O)O)O)(O)C
235	COC[C@H]1C=CC[C@H]2C1=C(O)Cc1c2cc2c(c1)c1occc1cc2C	COCC1C=CCC2C1=C(O)Cc1c2cc2c(c1)c1occc1cc2C
236	N#Cc1cc([C@@H](/C(=C/S(=O)(=O)N)/O)O)c2c(c1)cccc2	N#Cc1cc(C(C(=CS(=O)(=O)N)O)O)c2c(c1)cccc2
237	O=C[C@@H](C(=O)Nc1c(oc2c1c(O)ccc2)c1ccccc1)C(=O)CC(=O)O	O=CC(C(=O)Nc1c(oc2c1c(O)ccc2)c1ccccc1)C(=O)CC(=O)O
242	OC(=O)CCc1cnccc1C/C(=C\C=C(c1cccc(c1)C)O)/C(=O)O	OC(=O)CCc1cnccc1CC(=CC=C(c1cccc(c1)C)O)C(=O)O
243	C/C=C\1/N=C(CC(c2c[nH]cc2)(F)F)C(=C([C@@H]1c1ccccc1O)C(=O)C(=O)/C=C/C(=O)O)O	CC=C1N=C(CC(c2c[nH]cc2)(F)F)C(=C(C1c1ccccc1O)C(=O)C(=O)C=CC(=O)O)O
249	OCCCC(=O)OC(=O)NC[C@H](c1cc(C=O)cc2c1c(C)c(c(c2)O)CC(=O)OCC)F	OCCCC(=O)OC(=O)NCC(c1cc(C=O)cc2c1c(C)c(c(c2)O)CC(=O)OCC)F
250	OC(=O)Cc1c(Cl)ccc(c1c1cc(Cl)c2c(c1)[C@@H](O)C=C([C@@H]2O)C(=O)O)c1ccccc1	OC(=O)Cc1c(Cl)ccc(c1c1cc(Cl)c2c(c1)C(O)C=C(C2O)C(=O)O)c1ccccc1
254	O[C@@H]1C[C@H](O)C[C@@H](C1)c1ccc2c(c1O)cccc2	OC1CC(O)CC(C1)c1ccc2c(c1O)cccc2
255	C/C=C(\[C@H](c1cc(O)cc(c1)C(=O)N)CC(=O)O)/C(=O)C(=O)O	CC=C(C(c1cc(O)cc(c1)C(=O)N)CC(=O)O)C(=O)C(=O)O
257	COC(=O)C(=C(F)C)Cc1ccc(cn1)/C=C/C(=O)O	COC(=O)C(=C(F)C)Cc1ccc(cn1)C=CC(=O)O
258	CC([C@@H](Cc1ccc2c(c1)c(O)c(cc2C(=O)O)C)C)C	CC(C(Cc1ccc2c(c1)c(O)c(cc2C(=O)O)C)C)C
259	CCOC1=C(C(=O)O)[C@H](C(=O)CC(=O)O)c2c3c1cccc3cc(c2)CC	CCOC1=C(C(=O)O)C(C(=O)CC(=O)O)c2c3c1cccc3cc(c2)CC
261	CCCC(OC(=O)CC(=O)N/N=C(\Oc1c(NC)cc(c2c1cccc2)C(=O)O)/O)CCC	CCCC(OC(=O)CC(=O)NN=C(Oc1c(NC)cc(c2c1cccc2)C(=O)O)O)CCC
263	OCC[C@H](C=C(N(c1cccc(c1c1ccc([nH]1)O)C)C(=C/C=C/C(=O)O)c1ccccc1)C)C=C	OCCC(C=C(N(c1cccc(c1c1ccc([nH]1)O)C)C(=CC=CC(=O)O)c1ccccc1)C)C=C
265	OC(=O)C/C=C\NCCc1ccc2c3c1C[C@@H](O)Cc3c(cc2)C(=O)O	OC(=O)CC=CNCCc1ccc2c3c1CC(O)Cc3c(cc2)C(=O)O
266	COCc1c2N[C@@H](Cl)C[C@@H](c2c(c2c1c(C)ccc2)OC)Oc1cccc(c1)Cl	COCc1c2NC(Cl)CC(c2c(c2c1c(C)ccc2)OC)Oc1cccc(c1)Cl
267	OC[C@@H](C(=O)O)CCc1cccc(c1CCC(C)C)c1ccc(cc1)CC	OCC(C(=O)O)CCc1cccc(c1CCC(C)C)c1ccc(cc1)CC
268	CC(=CCc1cc(COC)ccc1O)/C=C\[C@H](C(=O)O)C	CC(=CCc1cc(COC)ccc1O)C=CC(C(=O)O)C
272	OC(=N)NC(=O)[C@@H](Cc1ccc(c(c1C(=O)OCCCCCC(=O)N)O)COc1ccccc1)O	OC(=N)NC(=O)C(Cc1ccc(c(c1C(=O)OCCCCCC(=O)N)O)COc1ccccc1)O
273	OC(=O)[C@H](Oc1ccc(c(c1)O)O)COCCc1ccccc1[C@@H](O)C	OC(=O)C(Oc1ccc(c(c1)O)O)COCCc1ccccc1C(O)C
274	CCCCc1c(cc(c2c1cccc2)C)[C@H](CC(=O)O)O	CCCCc1c(cc(c2c1cccc2)C)C(CC(=O)O)O
275	COc1[nH]cc(c1C(=O)NC(=O)[C@@H](c1ccc(c(c1)Cc1ccccc1)C)C(=O)O)C	COc1[nH]cc(c1C(=O)NC(=O)C(c1ccc(c(c1)Cc1ccccc1)C)C(=O)O)C
276	O[C@H]1C=CCc2c1ccc1c2c2nc(O)c(c3c2c(c1)CCC3)C(=O)O	OC1C=CCc2c1ccc1c2c2nc(O)c(c3c2c(c1)CCC3)C(=O)O
277	OC(=O)C(=C/C=C/CCc1[nH]cnc1C)C(=O)O	OC(=O)C(=CC=CCCc1[nH]cnc1C)C(=O)O
278	COc1ccc(c(c1S(=O)(=O)O)C(=O)/C=C(/Nc1ccccc1)\O)CCC(=O)O	COc1ccc(c(c1S(=O)(=O)O)C(=O)C=C(Nc1ccccc1)O)CCC(=O)O
279	CCOC(=O)CC[C@@H](C(=O)Oc1c(C(=O)O)c(O)cc2c1oc1c2cccc1)N	CCOC(=O)CCC(C(=O)Oc1c(C(=O)O)c(O)cc2c1oc1c2cccc1)N
280	O=CCCS[C@H]1C=C(C[C@@H](C(=O)O)N)c2c3c1cccc3cc(c2)OC(=O)CC(=O)N	O=CCCSC1C=C(CC(C(=O)O)N)c2c3c1cccc3cc(c2)OC(=O)CC(=O)N
281	CCC[C@H]1C[C@@H]2N[C@H](c3c2c(C1)c1cc(OC)ccc1c3O)O	CCCC1CC2NC(c3c2c(C1)c1cc(OC)ccc1c3O)O
282	CCCCCC(=O)OC(=O)c1ccc(c(c1)NC(C)C)/C=C\Cc1cccc(c1)C(=O)O	CCCCCC(=O)OC(=O)c1ccc(c(c1)NC(C)C)C=CCc1cccc(c1)C(=O)O
284	COc1c(/C=C/C=C(\C(=N)C(F)F)/CC(=CC(=O)O)C)cc(nc1O)C(C)(C)C	COc1c(C=CC=C(C(=N)C(F)F)CC(=CC(=O)O)C)cc(nc1O)C(C)(C)C
286	CCCCc1c(CC)c([C@@H](C/C=C\CO)C)c(c(c1C(=O)O)NC(=O)CC(=O)O)O	CCCCc1c(CC)c(C(CC=CCO)C)c(c(c1C(=O)O)NC(=O)CC(=O)O)O
289	O=CCNc1ncc2c(n1)c1cc(ccc1n2[C@@H](C(=O)O)CCC#N)c1[nH]cc(c1)Cl	O=CCNc1ncc2c(n1)c1cc(ccc1n2C(C(=O)O)CCC#N)c1[nH]cc(c1)Cl
290	COc1c(C(=O)O)c(I)c(c2c1ncc(c2)CCC(=O)O)COS(=O)(=O)[C@H](C(C)C)N	COc1c(C(=O)O)c(I)c(c2c1ncc(c2)CCC(=O)O)COS(=O)(=O)C(C(C)C)N
291	OC(=O)CCc1cc(/C=C\c2ccc3c(c2)cccc3)c(c(n1)O)C/C=C(/C(=O)O)\O	OC(=O)CCc1cc(C=Cc2ccc3c(c2)cccc3)c(c(n1)O)CC=C(C(=O)O)O
292	CCOCC[C@@H](c1cc(C=O)c2c(c1O)c1c(cc2O)ccc2c1cccc2)C(=O)OC(=O)C	CCOCCC(c1cc(C=O)c2c(c1O)c1c(cc2O)ccc2c1cccc2)C(=O)OC(=O)C
293	OC(=O)C1=CCc2c(C1)c1[C@@H](O)C=C[C@H]3c1c(c2)[C@@H](C=C3O)C(=O)O	OC(=O)C1=CCc2c(C1)c1C(O)C=CC3c1c(c2)C(C=C3O)C(=O)O
294	COCC(C[C@@H](c1cnc(cc1[C@@H]1C=C[C@H]([C@H](C1)O)OC(=O)C)O)C)(F)F	COCC(CC(c1cnc(cc1C1C=CC(C(C1)O)OC(=O)C)O)C)(F)F
296	COc1c(CC(=C2C[C@@H](O)CC(=C2)C(=O)O)O)cc(cc1C)c1ccccc1	COc1c(CC(=C2CC(O)CC(=C2)C(=O)O)O)cc(cc1C)c1ccccc1
300	CCOC(=O)C1=C2CC[C@@H](C[C@@]2(c2c(C1)c(c1ccccc1)c(C)cc2O)C)OC(=O)C	CCOC(=O)C1=C2CCC(CC2(c2c(C1)c(c1ccccc1)c(C)cc2O)C)OC(=O)C
301	C=CC[C@H]1C=C2[C@@H]([C@@H](NC)C=C[C@H]2c2c1coc2)C(=O)NC(=O)C	C=CCC1C=C2C(C(NC)C=CC2c2c1coc2)C(=O)NC(=O)C
304	C/C=C\c1c(cc(cc1CC(=O)O)O)C=C(c1cscc1CC)C(=O)O	CC=Cc1c(cc(cc1CC(=O)O)O)C=C(c1cscc1CC)C(=O)O
305	CC[C@@H]1C[C@@H]2C=CCc3c2c(C1)c(OC)cc3C(=O)OC	CCC1CC2C=CCc3c2c(C1)c(OC)cc3C(=O)OC
306	C[C@@H]1C[C@@H](C)c2c([C@@H]1O)c(O)c1c(c2C(=O)O)[C@@H](O)C=CC1	CC1CC(C)c2c(C1O)c(O)c1c(c2C(=O)O)C(O)C=CC1
307	Oc1ccc(c(c1)O)/C=C\Cc1c[nH]c(c1C[C@@H](C(=O)O)C)O	Oc1ccc(c(c1)O)C=CCc1c[nH]c(c1CC(C(=O)O)C)O
308	OC(=O)[C@@H]([C@H](c1ccc(cc1O)Cl)CCC(C)(C)C)C	OC(=O)C(C(c1ccc(cc1O)Cl)CCC(C)(C)C)C
311	CCOC(=O)c1c2cc([nH]c2c(c2c1c(O)ccc2)CO)/C=C(\c1cccc(c1O)CC(=O)O)/F	CCOC(=O)c1c2cc([nH]c2c(c2c1c(O)ccc2)CO)C=C(c1cccc(c1O)CC(=O)O)F
312	CO/N=C(\Cc1ccc2c(c1)c1c(O)nc(c(c1c(c2Cl)C(=O)N)CC(=O)O)O)/O	CON=C(Cc1ccc2c(c1)c1c(O)nc(c(c1c(c2Cl)C(=O)N)CC(=O)O)O)O
314	ClCCc1c2NC(=C[C@H](c2c(c(c1[C@H](O)C)O)O)C(C)C)O	ClCCc1c2NC(=CC(c2c(c(c1C(O)C)O)O)C(C)C)O
315	CC[C@](c1ccccc1)(Cc1cc(Cl)cc2c1cccc2)O	CCC(c1ccccc1)(Cc1cc(Cl)cc2c1cccc2)O
316	CO[C@H](CC(=O)O)/C=C\c1cc(O)c2c(c1)cccc2CCC(=O)O	COC(CC(=O)O)C=Cc1cc(O)c2c(c1)cccc2CCC(=O)O
317	O=C(OC(=O)c1ccc(cc1C(=O)N(C)C)O)C/C(=N\C(=O)c1ccccc1C)/O	O=C(OC(=O)c1ccc(cc1C(=O)N(C)C)O)CC(=NC(=O)c1ccccc1C)O
318	COCc1cc2c(O)ccc3-c4c([C@@H]5c(c1C[C@H](C)C5)c23)c(O)cc(c4)OC	COCc1cc2c(O)ccc3-c4c(C5c(c1CC(C)C5)c23)c(O)cc(c4)OC
322	O=C[C@H]1c2c(O)ccc(c2-c2c3c1cccc3cc(c2)C=O)CCC(=O)O	O=CC1c2c(O)ccc(c2-c2c3c1cccc3cc(c2)C=O)CCC(=O)O
327	NCCC[C@](/C=C\C=C\c1cc2ccc3c(c2c(c1O)C(F)(F)F)cc(o3)C)(CCO)O	NCCCC(C=CC=Cc1cc2ccc3c(c2c(c1O)C(F)(F)F)cc(o3)C)(CCO)O
328	CO[C@H](C(=O)CO)CC(=Nc1cccc(c1)c1cscn1)O	COC(C(=O)CO)CC(=Nc1cccc(c1)c1cscn1)O
329	CCc1cccc(c1NC(=O)/C=C/C=C(/C(=O)N)\O)CC(=O)O	CCc1cccc(c1NC(=O)C=CC=C(C(=O)N)O)CC(=O)O
330	OC(=O)[C@H](c1cc(cc2c1c1cc[nH]c1cc2)C(C)C)C	OC(=O)C(c1cc(cc2c1c1cc[nH]c1cc2)C(C)C)C
331	CO[C@H](Cc1cccc2c1c(C(=O)O)c(c(c2C)OC)O)C	COC(Cc1cccc2c1c(C(=O)O)c(c(c2C)OC)O)C
335	OCCNNC=C(C(=O)c1nc(O)cc2c1[C@H](C/C=C\C)C=C1[C@@H]2[C@@H](O)C=C[C@H]1O)C(=O)O	OCCNNC=C(C(=O)c1nc(O)cc2c1C(CC=CC)C=C1C2C(O)C=CC1O)C(=O)O
336	O=C(Nc1c(O)nc(c2c1c(O)c1c(O)cc(cc1c2[C@@H]1C=CC=CC1=O)O)N)NC(=O)N	O=C(Nc1c(O)nc(c2c1c(O)c1c(O)cc(cc1c2C1C=CC=CC1=O)O)N)NC(=O)N
337	CO[C@H]1[C@H](Cl)CCc2c1c(O)[nH]c2c1ncc[nH]1	COC1C(Cl)CCc2c1c(O)[nH]c2c1ncc[nH]1
340	O[C@@H](c1cccc2c1c(O)nc1c2cncc1)c1ccc2c(c1)cccc2O	OC(c1cccc2c1c(O)nc1c2cncc1)c1ccc2c(c1)cccc2O
344	OC(=O)/C=C/c1c(N)ccc(c1C(=O)c1c(nccc1C(=O)O)Oc1cc(O)cc(c1)O)O	OC(=O)C=Cc1c(N)ccc(c1C(=O)c1c(nccc1C(=O)O)Oc1cc(O)cc(c1)O)O
345	COc1cccc(c1O)C(=O)NC(=O)c1c(O)ccc(c1O)[N+](=O)[O-]	COc1cccc(c1O)C(=O)NC(=O)c1c(O)ccc(c1O)N(=O)=O
348	OC[C@H](c1cc2c(nc1CC)CC=C1[C@@H]2CCS1)C(=O)O	OCC(c1cc2c(nc1CC)CC=C1C2CCS1)C(=O)O
349	OC(=O)[C@H](C(=O)OC(=O)c1c(O)ccc2c1ccc(c2)C)C	OC(=O)C(C(=O)OC(=O)c1c(O)ccc2c1ccc(c2)C)C
350	COc1ccccc1CCC(=O)OC(=O)N[C@H]1C=CCc2c1cc(Cl)c1c2NC=C([C@@H]1C(=O)O)O	COc1ccccc1CCC(=O)OC(=O)NC1C=CCc2c1cc(Cl)c1c2NC=C(C1C(=O)O)O
352	CCOC(=O)[C@H](c1c2c(CC=C([C@@H]2O)CNN)cc2c1c(Cl)c(C)c1c2occ1)C(=O)O	CCOC(=O)C(c1c2c(CC=C(C2O)CNN)cc2c1c(Cl)c(C)c1c2occ1)C(=O)O
353	Oc1cc(O)c2c(c1)c(O)nc1c2CC=C2[C@@H]1[C@@H]1C=CC=CC1=CC2	Oc1cc(O)c2c(c1)c(O)nc1c2CC=C2C1C1C=CC=CC1=CC2
354	CCCOc1cc2[C@@H](F)c3ccccc3[C@H](c2c(c1O)C(=O)O)Cl	CCCOc1cc2C(F)c3ccccc3C(c2c(c1O)C(=O)O)Cl
358	CCOc1cc(C(=O)NS(=O)(=O)c2ccc(cc2)F)c2c(c1)[C@H]1[C@@H](CC2)CCC[C@H]1C(=O)O	CCOc1cc(C(=O)NS(=O)(=O)c2ccc(cc2)F)c2c(c1)C1C(CC2)CCCC1C(=O)O
359	OCCc1c(CCC(=O)NCN/C=C\C)c2cccc(c2c2c1C[C@H](O)C[C@@H]2C(=O)O)CC	OCCc1c(CCC(=O)NCNC=CC)c2cccc(c2c2c1CC(O)CC2C(=O)O)CC
360	C/C=C\1/[C@@H]2CCCCC2=C[C@H]([C@H]1c1cccc(c1)O)C(=O)O	CC=C1C2CCCCC2=CC(C1c1cccc(c1)O)C(=O)O
363	CCCCCCCOc1cccc2c1ccc1c2[nH]cc1COCC[C@@H](CO)O	CCCCCCCOc1cccc2c1ccc1c2[nH]cc1COCCC(CO)O
365	CCc1ccc(c(c1)[C@@](C(=O)OC)(C(=O)O)Cc1cc(cc2c1ccc(c2)O)C(=O)O)OCC(=O)O	CCc1ccc(c(c1)C(C(=O)OC)(C(=O)O)Cc1cc(cc2c1ccc(c2)O)C(=O)O)OCC(=O)O
366	CCc1ccc(cc1O)[C@@H](Cc1ccc2c(c1)cc(cc2)F)C	CCc1ccc(cc1O)C(Cc1ccc2c(c1)cc(cc2)F)C
368	C[C@H](c1ccc2c(c1)c1ccc(nc1c(c2)O)C(=O)O)CCc1ccccc1O	CC(c1ccc2c(c1)c1ccc(nc1c(c2)O)C(=O)O)CCc1ccccc1O
370	OCC[C@@H]1N[C@H](c2c1cc1CC(=C3[C@@H](c1c2O)[C@H](O)C=CC3)O)O	OCCC1NC(c2c1cc1CC(=C3C(c1c2O)C(O)C=CC3)O)O
372	N#CCc1cc2cc(ccc2c(c1)O)[C@@H](CCC(=O)O)O	N#CCc1cc2cc(ccc2c(c1)O)C(CCC(=O)O)O
373	COC[C@@H](C[C@@H]([C@H]1C=C[C@@H]([C@H]2C1=C(C#N)Cc1c2ccc(c1C(=O)O)O)CO)O)F	COCC(CC(C1C=CC(C2C1=C(C#N)Cc1c2ccc(c1C(=O)O)O)CO)O)F
374	CCC(=C1C=C(C=C[C@@H]1c1cc(O)cc(n1)O)C(=O)O)C	CCC(=C1C=C(C=CC1c1cc(O)cc(n1)O)C(=O)O)C
375	C/C=C(/C(=O)O)\CC1=N[C@H]2C(=CCc3c2c(C1)c(O)cc3OC)O	CC=C(C(=O)O)CC1=NC2C(=CCc3c2c(C1)c(O)cc3OC)O
378	OC(=O)[C@H]1C=C(Cc2c1c(C)cc(c2)O)C(=O)c1cc2C(=O)NC(=O)c2c(c1O)C	OC(=O)C1C=C(Cc2c1c(C)cc(c2)O)C(=O)c1cc2C(=O)NC(=O)c2c(c1O)C
379	CCCC(=O)OC(=O)c1cc([C@H](/C=C\CNC(C)(C)C)CCCC(=O)O)c(c(c1O)O)CC	CCCC(=O)OC(=O)c1cc(C(C=CCNC(C)(C)C)CCCC(=O)O)c(c(c1O)O)CC
380	ClCCc1c(ccc2c1c(ccc2)NC(=O)OCCN)[C@H](C/N=C(/C(=O)O)\O)C/C=C\C	ClCCc1c(ccc2c1c(ccc2)NC(=O)OCCN)C(CN=C(C(=O)O)O)CC=CC
381	OC(=O)C(C(=O)O)C[C@H]1C(=C[C@@H](c2c1cccc2)O)C(=O)O	OC(=O)C(C(=O)O)CC1C(=CC(c2c1cccc2)O)C(=O)O
382	COc1ccc(cc1)/C=C\C(=CCOc1coc2c1cc1CNCC(=O)c1c2)Cl	COc1ccc(cc1)C=CC(=CCOc1coc2c1cc1CNCC(=O)c1c2)Cl
384	CNC(=O)c1cc(O[P@@H](=O)CC(=O)O)c(cc1OC(=O)/C=C(/Nc1ccccc1O)\O)C#N	CNC(=O)c1cc(OP(=O)CC(=O)O)c(cc1OC(=O)C=C(Nc1ccccc1O)O)C#N
385	CCc1[nH]c(c2c1[C@@H]1C=C(NC1=C([C@H]2C(=O)O)Cl)c1cc(F)cc(c1)Cl)O	CCc1[nH]c(c2c1C1C=C(NC1=C(C2C(=O)O)Cl)c1cc(F)cc(c1)Cl)O
386	CCO[C@@H]1C=CCc2c1c(O)c(F)cc2C(=O)O	CCOC1C=CCc2c1c(O)c(F)cc2C(=O)O
387	OCc1ccc(c2c1cccc2O/C=C/C(=NC(=O)c1ccccc1)O)C(=O)O	OCc1ccc(c2c1cccc2OC=CC(=NC(=O)c1ccccc1)O)C(=O)O
388	CCCC(=O)OC(=O)NCCC[C@@](c1ccc(c2c1cc1CC=C(Cc1c2)C)O)(O)C	CCCC(=O)OC(=O)NCCCC(c1ccc(c2c1cc1CC=C(Cc1c2)C)O)(O)C
389	CCCC(=O)Cc1c(Cl)cc(c2c1c([N+](=O)[O-])c(c(c2OC)O)O)O	CCCC(=O)Cc1c(Cl)cc(c2c1c(N(=O)=O)c(c(c2OC)O)O)O
390	COCc1ccc(cc1Cl)[C@H](c1cc(C(=O)O)c(c(c1O)N)O)C(=CCCO)C#N	COCc1ccc(cc1Cl)C(c1cc(C(=O)O)c(c(c1O)N)O)C(=CCCO)C#N
391	OC(=O)CC(=O)[C@H](C(=O)NC(=O)C1=CC(=CC1)C(=O)O)C(=O)O	OC(=O)CC(=O)C(C(=O)NC(=O)C1=CC(=CC1)C(=O)O)C(=O)O
393	C/C=C\1/C=C(C=O)C(=C([C@H]1c1cccc(c1)C(=O)O)/C=C/C(=O)O)C(=O)O	CC=C1C=C(C=O)C(=C(C1c1cccc(c1)C(=O)O)C=CC(=O)O)C(=O)O
398	C/C=C/Cc1c2CNc3c2c(c2c1cccc2)cc1c3cc(cc1)C(=O)OC(=O)CCCC(=O)O	CC=CCc1c2CNc3c2c(c2c1cccc2)cc1c3cc(cc1)C(=O)OC(=O)CCCC(=O)O
402	OC(=O)C[C@@H]([C@@H](c1cccs1)C=C(c1ccccc1C(C)C)C(=O)O)N	OC(=O)CC(C(c1cccs1)C=C(c1ccccc1C(C)C)C(=O)O)N
403	CCOC(=O)N[C@@H](C(=O)Nc1c(ccc2c1c(I)ccc2CO)C(=O)O)Cc1ccc(cc1)O	CCOC(=O)NC(C(=O)Nc1c(ccc2c1c(I)ccc2CO)C(=O)O)Cc1ccc(cc1)O
404	ClCc1c(Cc2ccc(cc2)C)cc(c2c1[C@@H](O)[C@@H](O)C[C@@H]2O)CO	ClCc1c(Cc2ccc(cc2)C)cc(c2c1C(O)C(O)CC2O)CO
409	COCCc1cocc1[C@H]1C=CC=C(C1)CNc1cc(ccc1C(=CCC(=O)O)C)C(=O)O	COCCc1cocc1C1C=CC=C(C1)CNc1cc(ccc1C(=CCC(=O)O)C)C(=O)O
410	OC(=O)CCc1cc2ccccc2c(c1)[C@@H](C(=O)O)N=C(CC(=O)O)O	OC(=O)CCc1cc2ccccc2c(c1)C(C(=O)O)N=C(CC(=O)O)O
411	CO[C@@H]1C[C@H]2C=CCc3c2c([C@@H]1O)cc(c3)NCC(=O)O	COC1CC2C=CCc3c2c(C1O)cc(c3)NCC(=O)O
412	OC(=O)CC/C=C\Cc1ccc2c(c1)C[C@H](CC2)c1cc(O)ccc1O	OC(=O)CCC=CCc1ccc2c(c1)CC(CC2)c1cc(O)ccc1O
414	CCc1cc(c(cc1C)[C@@H](O)C)c1cc(O)ccc1O	CCc1cc(c(cc1C)C(O)C)c1cc(O)ccc1O
415	COC(=O)[C@H]([C@@H]1CCCc2c1c(CC)ccc2O)C(=O)c1ccnc(c1O)O	COC(=O)C(C1CCCc2c1c(CC)ccc2O)C(=O)c1ccnc(c1O)O
416	O=C(OC(=O)c1c(cnc2c1cc(CCC(=O)O)cc2C(=O)O)CC(=O)O)N[C@H](C(=O)O)C	O=C(OC(=O)c1c(cnc2c1cc(CCC(=O)O)cc2C(=O)O)CC(=O)O)NC(C(=O)O)C
418	OC(=O)N[C@H](c1nc2ccc3c(c2cc1c1c(O)[nH]c(c1C(=O)O)O)nccc3)c1ccc(cc1)F	OC(=O)NC(c1nc2ccc3c(c2cc1c1c(O)[nH]c(c1C(=O)O)O)nccc3)c1ccc(cc1)F
419	CNC(=O)CCc1ccc(c2c1C(=O)C(=C[C@H]2Cl)C(=O)O)Cl	CNC(=O)CCc1ccc(c2c1C(=O)C(=CC2Cl)C(=O)O)Cl
423	CCc1cc(cc2c1[C@H]1CCC[C@H](C1=C[C@@H]2Oc1ccccc1Cl)C)C(=O)O	CCc1cc(cc2c1C1CCCC(C1=CC2Oc1ccccc1Cl)C)C(=O)O
